original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
0_379656,"Pode comprar sem medo, pesquisei muito antes de comprar o produto. não me arrependi, esta impressora realmente cumpre o que se compromete a fazer. Cartucho com autonomia de 3500 páginas (considerando uma cobertura de página de 5% como padrão) não é recarregável e chega a custar cerca de R$ 240,00. O Cartucho com autonomia de 3500 páginas já vem incluso mas há a possibilidade de ser substituído por outro com autonomia de até 10 mil páginas disponível no mercado proporcionando maior economia. No meu caso, falei com um amigo que faz recarga de cartuchos e ele conseguiu ""crackear"" o chip do cartucho de forma que ele pudesse ser recarregado indeterminadas vezes - já fiz umas 6 ou 7 recargas depois disso. Ah, é a mais rápida da categoria - 35ppm comprovado por mim. Inicia bem rapidinho - 6,5 segundos.

O que gostei: Durabilidade, robustez, rapidez - 35 ppm, 6,5 seg para imprimir a primeira página, facilidade de uso, excelente memória e software. ciclo mensal de 80 mil páginas por mês, qualidade de impressão, fax. O cartucho com autonomia de 3500 páginas já incluso mas com a possibilidade de ser substituído por outro com autonomia de até 10 mil páginas disponível no mercado proporcionando maior economia. A tecnologia de prevenção do atolamento do papel, a memória flash de 2 GB (Com Document Box para o armazenamento de arquivos) conexão a redes Gigabit e um CPU Dual-Core de 600 MHz

O que não gostei: Cartucho não recarregável.","pode comprar sem medo, pesquisei muito antes de comprar o produto. nao me arrependi, esta impressora realmente cumpre o que se compromete a fazer. cartucho com autonomia de 3500 paginas (considerando uma cobertura de pagina de 5% como padrao) nao e recarregavel e chega a custar cerca de r$ 240,00. o cartucho com autonomia de 3500 paginas ja vem incluso mas ha a possibilidade de ser substituido por outro com autonomia de ate 10 mil paginas disponivel no mercado proporcionando maior economia. no meu caso, falei com um amigo que faz recarga de cartuchos e ele conseguiu ""crackear"" o chip do cartucho de forma que ele pudesse ser recarregado indeterminadas vezes - ja fiz umas 6 ou 7 recargas depois disso. ah, e a mais rapida da categoria - 35ppm comprovado por mim. inicia bem rapidinho - 6,5 segundos.

o que gostei: durabilidade, robustez, rapidez - 35 ppm, 6,5 seg para imprimir a primeira pagina, facilidade de uso, excelente memoria e software. ciclo mensal de 80 mil paginas por mes, qualidade de impressao, fax. o cartucho com autonomia de 3500 paginas ja incluso mas com a possibilidade de ser substituido por outro com autonomia de ate 10 mil paginas disponivel no mercado proporcionando maior economia. a tecnologia de prevencao do atolamento do papel, a memoria flash de 2 gb (com document box para o armazenamento de arquivos) conexao a redes gigabit e um cpu dual-core de 600 mhz

o que nao gostei: cartucho nao recarregavel.","['pode', 'comprar', 'sem', 'medo', 'pesquisei', 'muito', 'antes', 'de', 'comprar', 'produto', 'nao', 'me', 'arrependi', 'esta', 'impressora', 'realmente', 'cumpre', 'que', 'se', 'compromete', 'fazer', 'cartucho', 'com', 'autonomia', 'de', '3500', 'paginas', 'considerando', 'uma', 'cobertura', 'de', 'pagina', 'de', 'como', 'padrao', 'nao', 'recarregavel', 'chega', 'custar', 'cerca', 'de', '240', '00', 'cartucho', 'com', 'autonomia', 'de', '3500', 'paginas', 'ja', 'vem', 'incluso', 'mas', 'ha', 'possibilidade', 'de', 'ser', 'substituido', 'por', 'outro', 'com', 'autonomia', 'de', 'ate', '10', 'mil', 'paginas', 'disponivel', 'no', 'mercado', 'proporcionando', 'maior', 'economia', 'no', 'meu', 'caso', 'falei', 'com', 'um', 'amigo', 'que', 'faz', 'recarga', 'de', 'cartuchos', 'ele', 'conseguiu', 'crackear', 'chip', 'do', 'cartucho', 'de', 'forma', 'que', 'ele', 'pudesse', 'ser', 'recarregado', 'indeterminadas', 'vezes', 'ja', 'fiz', 'umas', 'ou', 'recargas', 'depois', 'disso', 'ah', 'mais', 'rapida', 'da', 'categoria', '35ppm', 'comprovado', 'por', 'mim', 'inicia', 'bem', 'rapidinho', 'segundos', 'que', 'gostei', 'durabilidade', 'robustez', 'rapidez', '35', 'ppm', 'seg', 'para', 'imprimir', 'primeira', 'pagina', 'facilidade', 'de', 'uso', 'excelente', 'memoria', 'software', 'ciclo', 'mensal', 'de', '80', 'mil', 'paginas', 'por', 'mes', 'qualidade', 'de', 'impressao', 'fax', 'cartucho', 'com', 'autonomia', 'de', '3500', 'paginas', 'ja', 'incluso', 'mas', 'com', 'possibilidade', 'de', 'ser', 'substituido', 'por', 'outro', 'com', 'autonomia', 'de', 'ate', '10', 'mil', 'paginas', 'disponivel', 'no', 'mercado', 'proporcionando', 'maior', 'economia', 'tecnologia', 'de', 'prevencao', 'do', 'atolamento', 'do', 'papel', 'memoria', 'flash', 'de', 'gb', 'com', 'document', 'box', 'para', 'armazenamento', 'de', 'arquivos', 'conexao', 'redes', 'gigabit', 'um', 'cpu', 'dual', 'core', 'de', '600', 'mhz', 'que', 'nao', 'gostei', 'cartucho', 'nao', 'recarregavel']",1.0,4,7,7
minus_1_39034,"É UMA BOA TV LCD, COM DESIGN MODERNO E UMA BOA RESOLUÇÃO DE IMAGEM, CONTRASTE, MUITO BOM ! É UM PRODUTO DE UMA MARCA MUITO BOA E MUITO BEM CONCEITUADA NO MERCADO NACIONAL

O que gostei: É UMA BOA TV LCD, COM DESIGN MODERNO E UMA BOA RESOLUÇÃO DE IMAGEM, CONTRASTE, MUITO BOM ! É UM PRODUTO DE UMA MARCA MUITO BOA E MUITO BEM CONCEITUADA NO MERCADO NACIONAL

O que não gostei: O PREÇO !","e uma boa tv lcd, com design moderno e uma boa resolucao de imagem, contraste, muito bom ! e um produto de uma marca muito boa e muito bem conceituada no mercado nacional

o que gostei: e uma boa tv lcd, com design moderno e uma boa resolucao de imagem, contraste, muito bom ! e um produto de uma marca muito boa e muito bem conceituada no mercado nacional

o que nao gostei: o preco !","['uma', 'boa', 'tv', 'lcd', 'com', 'design', 'moderno', 'uma', 'boa', 'resolucao', 'de', 'imagem', 'contraste', 'muito', 'bom', 'um', 'produto', 'de', 'uma', 'marca', 'muito', 'boa', 'muito', 'bem', 'conceituada', 'no', 'mercado', 'nacional', 'que', 'gostei', 'uma', 'boa', 'tv', 'lcd', 'com', 'design', 'moderno', 'uma', 'boa', 'resolucao', 'de', 'imagem', 'contraste', 'muito', 'bom', 'um', 'produto', 'de', 'uma', 'marca', 'muito', 'boa', 'muito', 'bem', 'conceituada', 'no', 'mercado', 'nacional', 'que', 'nao', 'gostei', 'preco']",1.0,4,9,9
0_351120,"Não perde em nada para outros modelos, mas também não tem nada de especial.

O que gostei: Desing muito atraente

O que não gostei: Som é fraco.","nao perde em nada para outros modelos, mas tambem nao tem nada de especial.

o que gostei: desing muito atraente

o que nao gostei: som e fraco.","['nao', 'perde', 'em', 'nada', 'para', 'outros', 'modelos', 'mas', 'tambem', 'nao', 'tem', 'nada', 'de', 'especial', 'que', 'gostei', 'desing', 'muito', 'atraente', 'que', 'nao', 'gostei', 'som', 'fraco']",1.0,4,10,10
1_78755,"Apesar de ter adquirido pelo preço...a marca do produto me surpreendeu!!
muito bom!!

O que gostei: Design bonito, prático, preço acessível...

O que não gostei: até agora nada contra....","apesar de ter adquirido pelo preco...a marca do produto me surpreendeu!!
muito bom!!

o que gostei: design bonito, pratico, preco acessivel...

o que nao gostei: ate agora nada contra....","['apesar', 'de', 'ter', 'adquirido', 'pelo', 'preco', 'marca', 'do', 'produto', 'me', 'surpreendeu', 'muito', 'bom', 'que', 'gostei', 'design', 'bonito', 'pratico', 'preco', 'acessivel', 'que', 'nao', 'gostei', 'ate', 'agora', 'nada', 'contra']",1.0,5,3,3
1_378590,"acho que deve ser boa pois a marca lg tem fama.

O que gostei: acho q  e boa  ainda  nao recebi.

O que não gostei: pessima entrega  do  walmart .nao compre no walmart pois ja faz 25 dias q eu comprei e ainda nao recebi.","acho que deve ser boa pois a marca lg tem fama.

o que gostei: acho q  e boa  ainda  nao recebi.

o que nao gostei: pessima entrega  do  walmart .nao compre no walmart pois ja faz 25 dias q eu comprei e ainda nao recebi.","['acho', 'que', 'deve', 'ser', 'boa', 'pois', 'marca', 'lg', 'tem', 'fama', 'que', 'gostei', 'acho', 'boa', 'ainda', 'nao', 'recebi', 'que', 'nao', 'gostei', 'pessima', 'entrega', 'do', 'walmart', 'nao', 'compre', 'no', 'walmart', 'pois', 'ja', 'faz', '25', 'dias', 'eu', 'comprei', 'ainda', 'nao', 'recebi']",,3,-1,8
0_237127,"Produto excelente. Sua qualidade de imagem chama a atenção. Recomendo para aqueles que queiram comprar

O que gostei: Potencia

O que não gostei: Preço","produto excelente. sua qualidade de imagem chama a atencao. recomendo para aqueles que queiram comprar

o que gostei: potencia

o que nao gostei: preco","['produto', 'excelente', 'sua', 'qualidade', 'de', 'imagem', 'chama', 'atencao', 'recomendo', 'para', 'aqueles', 'que', 'queiram', 'comprar', 'que', 'gostei', 'potencia', 'que', 'nao', 'gostei', 'preco']",1.0,4,4,4
9_22959,"Estou feliz com essa chapinha, esperei semanas para abaixar o preço, este é outro ponto de ruim, mas mesmo assim ainda vale à pena não tenha dúvida.

O que gostei: Gostei muito,o cabelo fica liso rapidinho, e o Cd que vem junto, explica passo à passo como fazer cachos e já consegui fazer, agora só tem que adquirir experiência.

O que não gostei: A única coisa é que, como ela aquece bastante a base da chapinha fica muito quente, podendo queimar a testa, más dá para superar após ver o resultado.","estou feliz com essa chapinha, esperei semanas para abaixar o preco, este e outro ponto de ruim, mas mesmo assim ainda vale a pena nao tenha duvida.

o que gostei: gostei muito,o cabelo fica liso rapidinho, e o cd que vem junto, explica passo a passo como fazer cachos e ja consegui fazer, agora so tem que adquirir experiencia.

o que nao gostei: a unica coisa e que, como ela aquece bastante a base da chapinha fica muito quente, podendo queimar a testa, mas da para superar apos ver o resultado.","['estou', 'feliz', 'com', 'essa', 'chapinha', 'esperei', 'semanas', 'para', 'abaixar', 'preco', 'este', 'outro', 'ponto', 'de', 'ruim', 'mas', 'mesmo', 'assim', 'ainda', 'vale', 'pena', 'nao', 'tenha', 'duvida', 'que', 'gostei', 'gostei', 'muito', 'cabelo', 'fica', 'liso', 'rapidinho', 'cd', 'que', 'vem', 'junto', 'explica', 'passo', 'passo', 'como', 'fazer', 'cachos', 'ja', 'consegui', 'fazer', 'agora', 'so', 'tem', 'que', 'adquirir', 'experiencia', 'que', 'nao', 'gostei', 'unica', 'coisa', 'que', 'como', 'ela', 'aquece', 'bastante', 'base', 'da', 'chapinha', 'fica', 'muito', 'quente', 'podendo', 'queimar', 'testa', 'mas', 'da', 'para', 'superar', 'apos', 'ver', 'resultado']",1.0,4,7,7
0_482172,antedeu meu anseio,antedeu meu anseio,"['antedeu', 'meu', 'anseio']",,3,-1,2
0_418090,"A melhor solução em armazenamento de dados. Design simples, compacto e elegante. Vários possibilidades de conexões. Além de um ótimo custo benefício.","a melhor solucao em armazenamento de dados. design simples, compacto e elegante. varios possibilidades de conexoes. alem de um otimo custo beneficio.","['melhor', 'solucao', 'em', 'armazenamento', 'de', 'dados', 'design', 'simples', 'compacto', 'elegante', 'varios', 'possibilidades', 'de', 'conexoes', 'alem', 'de', 'um', 'otimo', 'custo', 'beneficio']",1.0,5,9,9
3_341046,"ÓTIMO PRODUTO RECOMENDO A TODOS. ÓTIMO CUSTO BENEFICIO.

O que gostei:  ÓTIMO DESGNE  QUALIDADE DE FORMATO DE  IMAGEM E SOM 100% EM TUDO RECOMENDO A TODOS.

O que não gostei:  ABSOLUTAMENTE NADA.","otimo produto recomendo a todos. otimo custo beneficio.

o que gostei:  otimo desgne  qualidade de formato de  imagem e som 100% em tudo recomendo a todos.

o que nao gostei:  absolutamente nada.","['otimo', 'produto', 'recomendo', 'todos', 'otimo', 'custo', 'beneficio', 'que', 'gostei', 'otimo', 'desgne', 'qualidade', 'de', 'formato', 'de', 'imagem', 'som', '100', 'em', 'tudo', 'recomendo', 'todos', 'que', 'nao', 'gostei', 'absolutamente', 'nada']",1.0,5,1,1
6_21232,"qualidade do som é péssimo

estou tentando entrar em contato com a empresa que vende e o fabricandte faz 5 dias e não consigo falar com ninguem.

a voz do cantor não sai e quando sai fica bem baixo e distorcido, ja tentei varias musicas mas nenhuma funcionou.

O que não gostei: qualidade do som é péssimo

estou tentando entrar em contato com a empresa que vende e o fabricandte faz 5 dias e não consigo falar com ninguem.

a voz do cantor não sai e quando sai fica bem baixo e distorcido, ja tentei varias musicas mas nenhuma funcionou.","qualidade do som e pessimo

estou tentando entrar em contato com a empresa que vende e o fabricandte faz 5 dias e nao consigo falar com ninguem.

a voz do cantor nao sai e quando sai fica bem baixo e distorcido, ja tentei varias musicas mas nenhuma funcionou.

o que nao gostei: qualidade do som e pessimo

estou tentando entrar em contato com a empresa que vende e o fabricandte faz 5 dias e nao consigo falar com ninguem.

a voz do cantor nao sai e quando sai fica bem baixo e distorcido, ja tentei varias musicas mas nenhuma funcionou.","['qualidade', 'do', 'som', 'pessimo', 'estou', 'tentando', 'entrar', 'em', 'contato', 'com', 'empresa', 'que', 'vende', 'fabricandte', 'faz', 'dias', 'nao', 'consigo', 'falar', 'com', 'ninguem', 'voz', 'do', 'cantor', 'nao', 'sai', 'quando', 'sai', 'fica', 'bem', 'baixo', 'distorcido', 'ja', 'tentei', 'varias', 'musicas', 'mas', 'nenhuma', 'funcionou', 'que', 'nao', 'gostei', 'qualidade', 'do', 'som', 'pessimo', 'estou', 'tentando', 'entrar', 'em', 'contato', 'com', 'empresa', 'que', 'vende', 'fabricandte', 'faz', 'dias', 'nao', 'consigo', 'falar', 'com', 'ninguem', 'voz', 'do', 'cantor', 'nao', 'sai', 'quando', 'sai', 'fica', 'bem', 'baixo', 'distorcido', 'ja', 'tentei', 'varias', 'musicas', 'mas', 'nenhuma', 'funcionou']",0.0,1,1,1
0_179898,"Mesmo com a deficiencia no quesito som ainda vale a pena.

O que gostei: ótimo custo benefício. Imagem ótima.

O que não gostei: Péssimo som. É necessário colocar quase no volume máximo para escutar bem.","mesmo com a deficiencia no quesito som ainda vale a pena.

o que gostei: otimo custo beneficio. imagem otima.

o que nao gostei: pessimo som. e necessario colocar quase no volume maximo para escutar bem.","['mesmo', 'com', 'deficiencia', 'no', 'quesito', 'som', 'ainda', 'vale', 'pena', 'que', 'gostei', 'otimo', 'custo', 'beneficio', 'imagem', 'otima', 'que', 'nao', 'gostei', 'pessimo', 'som', 'necessario', 'colocar', 'quase', 'no', 'volume', 'maximo', 'para', 'escutar', 'bem']",,3,-1,1
0_169336,"a imagem é horrivel, e os arrastos na imagem em cenas de movimentos, em jogos de futebol parece que os jogadores estão cada um com (fantasmas) lamentavel essa grande marca fabricar um produto tão fraco

O que gostei: apenas o som

O que não gostei: a imagem","a imagem e horrivel, e os arrastos na imagem em cenas de movimentos, em jogos de futebol parece que os jogadores estao cada um com (fantasmas) lamentavel essa grande marca fabricar um produto tao fraco

o que gostei: apenas o som

o que nao gostei: a imagem","['imagem', 'horrivel', 'os', 'arrastos', 'na', 'imagem', 'em', 'cenas', 'de', 'movimentos', 'em', 'jogos', 'de', 'futebol', 'parece', 'que', 'os', 'jogadores', 'estao', 'cada', 'um', 'com', 'fantasmas', 'lamentavel', 'essa', 'grande', 'marca', 'fabricar', 'um', 'produto', 'tao', 'fraco', 'que', 'gostei', 'apenas', 'som', 'que', 'nao', 'gostei', 'imagem']",0.0,2,1,1
0_161142,"o aparelho é muito bom, pratico, de fácil uso e com o custo bom","o aparelho e muito bom, pratico, de facil uso e com o custo bom","['aparelho', 'muito', 'bom', 'pratico', 'de', 'facil', 'uso', 'com', 'custo', 'bom']",1.0,4,1,1
2_344294,"É  um produto de design bonito, com som e imagem perfeitos.

O que gostei: imagem, som","e  um produto de design bonito, com som e imagem perfeitos.

o que gostei: imagem, som","['um', 'produto', 'de', 'design', 'bonito', 'com', 'som', 'imagem', 'perfeitos', 'que', 'gostei', 'imagem', 'som']",,3,-1,10
minus_1_214332,"bom produto apesar de naso vir o oculos

O que gostei: boa imagem

O que não gostei: nao vem com oculos","bom produto apesar de naso vir o oculos

o que gostei: boa imagem

o que nao gostei: nao vem com oculos","['bom', 'produto', 'apesar', 'de', 'naso', 'vir', 'oculos', 'que', 'gostei', 'boa', 'imagem', 'que', 'nao', 'gostei', 'nao', 'vem', 'com', 'oculos']",0.0,2,6,6
0_438618,"atende as necessidades básicas (fazer e receber chamadas), isso já basta!","atende as necessidades basicas (fazer e receber chamadas), isso ja basta!","['atende', 'as', 'necessidades', 'basicas', 'fazer', 'receber', 'chamadas', 'isso', 'ja', 'basta']",1.0,4,5,5
0_289345,"Otimo produto, vai ser uma das primeiras opções de marca pra mim comprar da proxima vez.

O que gostei: Otimo produto, vai ser uma das primeiras opções de marca pra mim comprar da proxima vez.","otimo produto, vai ser uma das primeiras opcoes de marca pra mim comprar da proxima vez.

o que gostei: otimo produto, vai ser uma das primeiras opcoes de marca pra mim comprar da proxima vez.","['otimo', 'produto', 'vai', 'ser', 'uma', 'das', 'primeiras', 'opcoes', 'de', 'marca', 'pra', 'mim', 'comprar', 'da', 'proxima', 'vez', 'que', 'gostei', 'otimo', 'produto', 'vai', 'ser', 'uma', 'das', 'primeiras', 'opcoes', 'de', 'marca', 'pra', 'mim', 'comprar', 'da', 'proxima', 'vez']",1.0,5,2,2
1_236099,"\é uma camerA fácil de usar, leve e compacta. Boa qualidade

O que gostei: produto muito bom e de fácil compreensão

O que não gostei: O manual em papel poderia conter mais informações.","\e uma camera facil de usar, leve e compacta. boa qualidade

o que gostei: produto muito bom e de facil compreensao

o que nao gostei: o manual em papel poderia conter mais informacoes.","['uma', 'camera', 'facil', 'de', 'usar', 'leve', 'compacta', 'boa', 'qualidade', 'que', 'gostei', 'produto', 'muito', 'bom', 'de', 'facil', 'compreensao', 'que', 'nao', 'gostei', 'manual', 'em', 'papel', 'poderia', 'conter', 'mais', 'informacoes']",1.0,4,7,7
